BOTTLE,20180419CCHSIOCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, CTDSAL_FLAG_W, SALNTY, SALNTY_FLAG_W, CTDOXY
# 20170811CCHSIOCBG
# Merged parameters: ALKALI, ALKALI_FLAG_W, PH_TOT_FLAG_W, PH_TMP, DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, SF6, SF6_FLAG_W
# 20160217PRINUNIVRMK
# file processed by CCHDO on 2016-02-20
# 2/15/16 Initialized README file  
# Data source: CCHDO 
# SHIP: R/V Ron BrownCruise:  
# Region: NE Pacific, Leg 1 of P16N (A.K.A. P16C) 
# EXPOCODE: 33RO20150410 
# DATES: 20150410 - 20150513 
# Chief Scientist: Jessica Cross, Samantha Siedlecki 
# 112 stations with 24 place Rosette 
# Hydro: Who - G.Johnson, M.Baringer; Status - final 
#       Notes:   
# Nutrients: Who - C.Mordy; Status - final 
#       Notes: Final data from E.Wisgarver via CCHDO Jan 7, 2016 
# O2: Who - C. Langdon; Status - final 
#       Notes: final data from Langdon via CCHDO Feb 2, 2016 
# TCO2: Who - S.Alin, R. Wanninkhof; Status - final 
#       Notes: data from D.Greely via CDIAC 11/20/15 
# TA: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# PH: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# CFC: Who - J.Bullister; Status -final 
#       Notes: added 3/11/16 
# C14: Who - R.Key,A.McNichol; Status - being analyzed 
#       Notes:  
# H3/He3: Who - W. Jenkins; Status - final
#       Notes:  added 2018-04-19
# DOC/TDN: Who - C.Carlson; Status -final 
#       Notes: Data rcd from Carlson via NCEI 6/6/17 
# Organics: Who - N.Nelson; Status -being analyzed 
#       Notes:  
# These data should be cited as: 
# DOI: 10.7942/C2WC7C 
# References that have used data from this cruise:
#
# Principal Programs of P16N Leg 1
# 
# Chief Scientist               Jessica Cross             PMEL          jessica.cross@noaa.gov                 
# Co-Chief Scientist            Samantha Siedlecki        JISAO         siedlesa@uw.edu     
# 
# Analysis                            Institution   Principal Investigator   email                      
# ----------------------               -----------   -----------------        -------------------------
# 
# CTDO                                NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Fluorometer / C-OPS                 UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# Transmissometer                     TAMU          Wilford Gardner          wgardner@ocean.tamu.edu    
# Underwater Vision Profiler (UVP)    UAF           Andrew McDonnell         amcdonnell@alaska.edu      
# Lowered ADCP                        LDEO          Andreas Thurnherr        ant@ldeo.columbia.edu      
# Chipods                             OSU           Jonathan Nash            nash@coas.oregonstate.edu  
# Data Management                     SIO/ODF       James Swift              jswift@ucsd.edu            
#                                     SIO/ODF       Susan Becker             sbecker@ucsd.edu           
# Chlorofluorocarbons(CFCs)/SF6/N2O   NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov  
# 3He / Neon / Tritium                WHOI          William Jenkins          wjenkins@whoi.edu          
# Dissolved O2                        RSMAS         Chris Langdon            clangdon@rsmas.miami.edu   
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Total CO2 (DIC) / UW pCO2           NOAA/PMEL     Simone Alin              Simone.R.Alin@noaa.gov     
#                                     NOAA/AOML     Rik Wanninkhof           Rik.Wanninkhof@noaa.gov    
# Total Alkalinity/pH                 SIO/MPL       Andrew Dickson           adickson@ucsd.edu          
# 13C /14C-DIC                        PU            Robert Key               key@princeton.edu          
#                                     WHOI          Ann McNichol             amcnichol@whoi.edu         
# DOC / TDN                           UCSB/MSI      Craig Carlson            carlson@lifesci.ucsb.edu   
# DO14C / Black Carbon                UCI/ESS       Ellen Druffel            edruffel@uci.edu           
# CDOM / POC / Chlorophyll a          UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# UW HPLC Pigments / AP                   "              "                           "        
# Nutrients                           NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov    
# Salinity                            NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
#                                     NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# 137Cs /134Cs /90Sr /129I            WHOI          Ken Buesseler            kbuesseler@whoi.edu        
# ARGO Floats                         NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# Shipboard ADCP                      UH            Eric Firing              efiring@hawaii.edu         
#                                     UH            Jules Hummon             hummon@hawaii.edu          
# 
#| Data Citation
#| 
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W
33RO20150410,       P16N,      21,          1,          4,          4,2,20150417,       0346,    -6.4997,  -151.0011,       5108,  3632.4,   1.5097,  34.6879,2,  34.6876,2,    159.0,2,   159.1,2,  137.50,6,   35.20,6,    0.00,6,    2.52,4,   0.033,3,  -0.001,2,   0.000,2,  2315.5,2,  2417.7,2,   7.5883,2,    24.99,-999.000,9,-999.000,    35.8,2, -999.00,9,       2.03,2,   1.5099,2,    34.8511,2
33RO20150410,       P16N,      21,          1,          3,          3,2,20150417,       0346,    -6.4997,  -151.0011,       5108,  4132.5,   1.4094,  34.6952,2,  34.6950,2,    170.9,2,   171.7,2,  134.70,6,   34.30,6,    0.00,6,    2.45,4,-999.000,9,-999.000,9,-999.000,9,  2303.5,2,  2407.8,6,   7.5991,6,    25.00,-999.000,9,-999.000,    35.9,2, -999.00,9,     -999.0,9,   1.4097,2,    34.8586,2
33RO20150410,       P16N,      21,          1,          2,          2,2,20150417,       0346,    -6.4997,  -151.0011,       5108,  4632.6,   1.3353,  34.7011,2,  34.7015,2,    185.3,2,   185.4,2,  126.30,6,   33.30,6,    0.00,6,    2.37,4,-999.000,9,-999.000,9,-999.000,9,  2285.9,2,  2391.4,2,   7.6056,6,    24.99,-999.000,9,-999.000,    38.2,2, -999.00,9,     -999.0,9,   1.3353,2,    34.8652,2
33RO20150410,       P16N,      21,          1,          1,          1,2,20150417,       0346,    -6.4997,  -151.0011,       5108,  5098.5,   1.3518,  34.7027,2,  34.7032,2,    190.3,2,   192.3,2,  124.10,6,   33.00,6,    0.00,6,    2.35,4,   0.004,6,   0.002,6,   0.000,6,  2280.7,2,  2387.3,2,   7.6051,2,    25.00,-999.000,9,-999.000,    40.7,2, -999.00,9,       1.87,2,   1.3518,2,    34.8669,2
33RO20150410,       P16N,      22,          1,         24,         24,2,20150417,       1058,    -5.9991,  -151.0013,       5166,    10.3,  28.7063,  35.4534,2,  35.4508,2,    197.5,2,   197.6,2,    1.70,2,    3.90,2,    0.09,2,    0.41,4,   1.430,6,   0.945,6,   1.230,6,  2016.8,2,  2333.4,2,   8.0552,2,    25.00,   0.285,2,   0.002,  -999.0,9, -999.00,9,       0.66,2,  28.7045,2,    35.6180,2
33RO20150410,       P16N,      22,          1,         23,         23,2,20150417,       1058,    -5.9991,  -151.0013,       5166,    25.3,  28.7001,  35.4528,2,  35.4506,2,    197.8,2,   197.5,2,    1.70,2,    3.90,2,    0.09,2,    0.41,4,   1.425,2,   0.942,2,   1.244,2,  2018.7,2,  2333.2,2,   8.0550,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.62,2,  28.6991,2,    35.6178,2
33RO20150410,       P16N,      22,          1,         22,         22,2,20150417,       1058,    -5.9991,  -151.0013,       5166,    50.2,  28.6971,  35.4544,2,  35.4560,2,    198.4,2,   197.5,2,    1.70,2,    3.90,2,    0.09,2,    0.42,4,   1.433,2,   0.926,2,   1.220,2,  2016.3,2,  2333.4,2,   8.0558,6,    24.99,   0.288,2,   0.002,  -999.0,9, -999.00,9,       0.68,2,  28.6994,2,    35.6232,2
33RO20150410,       P16N,      22,          1,         21,         21,2,20150417,       1058,    -5.9991,  -151.0013,       5166,    75.6,  28.6029,  35.5334,2,  35.5390,2,    196.5,2,   196.5,2,    1.60,2,    3.60,2,    0.08,2,    0.41,4,   1.434,2,   0.934,2,   1.215,2,  2023.4,2,  2339.4,2,   8.0595,2,    25.00,   0.284,2,   0.004,  -999.0,9, -999.00,9,       0.67,2,  28.6040,2,    35.7066,2
33RO20150410,       P16N,      22,          1,         20,         20,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   100.0,  28.7467,  35.8144,2,  35.8213,2,    191.6,2,   190.3,2,    1.10,2,    1.50,2,    0.05,2,    0.34,4,   1.414,2,   0.931,2,   1.265,2,  2017.6,2,  2360.6,6,   8.0908,2,    24.99,   0.273,2,   0.003,  -999.0,9, -999.00,9,       0.65,2,  28.7398,2,    35.9902,2
33RO20150410,       P16N,      22,          1,         19,         19,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   150.5,  25.3653,  36.2592,2,  36.2520,2,    160.6,2,   161.0,2,    1.40,2,    5.10,2,    0.18,2,    0.57,4,   1.642,2,   1.076,2,   1.510,2,  2095.3,2,  2387.3,2,   8.0006,6,    25.01,   0.266,2,   0.003,  -999.0,9, -999.00,9,       0.77,2,  25.3677,2,    36.4229,2
33RO20150410,       P16N,      22,          1,         18,         18,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   225.2,  14.7193,  35.0515,2,  35.0387,2,     58.5,2,    60.9,2,   11.40,2,   21.40,2,    0.01,2,    1.72,4,   1.770,2,   1.058,2,   0.750,2,  2209.2,2,  2309.2,2,   7.6002,2,    24.99,   0.178,2,   0.003,  -999.0,9, -999.00,9,       6.18,2,  14.7185,2,    35.2039,2
33RO20150410,       P16N,      22,          1,         17,         17,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   301.1,  11.0788,  34.8138,2,  34.8130,2,     18.5,2,    20.9,2,   26.60,2,   32.40,2,    0.00,2,    2.22,4,   0.585,2,   0.328,2,   0.431,3,  2254.4,2,  2302.4,2,   7.4525,3,    25.00,   0.081,2,   0.002,  -999.0,9, -999.00,9,       7.32,2,  11.0792,2,    34.9772,2
33RO20150410,       P16N,      22,          1,         16,         16,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   400.9,   9.3999,  34.7045,2,  34.7021,2,     36.9,2,    37.8,2,   31.10,2,   34.70,2,    0.01,2,    2.31,4,   0.321,2,   0.174,2,   0.062,2,  2252.4,6,  2302.5,2,   7.4519,3,    25.01,   0.046,2,   0.002,  -999.0,9, -999.00,9,       5.89,2,   9.4015,2,    34.8658,2
33RO20150410,       P16N,      22,          1,         15,         15,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   501.4,   7.9545,  34.6150,2,  34.6133,2,     64.1,2,    65.5,2,   35.10,2,   35.70,2,    0.00,2,    2.32,4,   0.231,2,   0.121,2,   0.000,2,  2248.2,2,  2304.5,2,   7.4778,2,    24.99,   0.017,2,   0.002,  -999.0,9, -999.00,9,       4.53,2,   7.9556,2,    34.7765,6
33RO20150410,       P16N,      22,          1,         14,         14,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   650.4,   6.3537,  34.5487,2,  34.5485,2,     73.4,2,    74.0,2,   48.50,2,   38.30,2,    0.00,2,    2.53,4,   0.067,6,   0.036,6,   0.000,2,  2263.8,2,  2316.8,2,   7.4653,2,    25.00,   0.011,2,   0.001,  -999.0,9, -999.00,9,       3.83,2,   6.3545,2,    34.7114,2
33RO20150410,       P16N,      22,          1,         13,         13,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   799.8,   5.4623,  34.5427,2,  34.5422,2,     65.8,2,    65.8,2,   64.50,2,   40.50,2,    0.00,2,    2.72,4,   0.000,2,   0.002,2,   0.000,2,  2286.9,2,  2330.0,2,   7.4383,6,    25.01,   0.010,2,   0.002,  -999.0,9, -999.00,9,       3.75,2,   5.4620,2,    34.7051,2
33RO20150410,       P16N,      22,          1,         12,         12,2,20150417,       1058,    -5.9991,  -151.0013,       5166,   951.0,   4.6688,  34.5422,2,  34.5420,2,     86.7,2,    87.1,2,   76.50,2,   39.20,2,    0.01,2,    2.68,4,   0.004,2,   0.001,2,   0.000,2,  2290.2,2,  2344.3,2,   7.4728,2,    25.00,   0.009,2,   0.001,  -999.0,9, -999.00,9,       3.24,2,   4.6674,2,    34.7049,2
33RO20150410,       P16N,      22,          1,         11,         11,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  1100.3,   4.0175,  34.5557,2,  34.5540,2,     97.9,2,    98.3,2,   88.30,2,   38.50,2,    0.00,2,    2.67,4,  -0.003,2,   0.000,2,   0.000,2,  2297.4,2,  2358.8,2,   7.4904,6,    25.01,  -0.003,2,   0.002,  -999.0,9, -999.00,9,       3.01,2,   4.0169,2,    34.7169,2
33RO20150410,       P16N,      22,          1,         10,         10,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  1299.5,   3.5489,  34.5731,2,  34.5720,2,    101.7,2,   101.8,2,   99.70,2,   38.40,2,    0.00,2,    2.69,4,   0.000,2,   0.001,2,   0.108,3,  2307.6,2,  2370.8,2,   7.4941,2,    25.01,  -0.001,2,   0.001,  -999.0,9, -999.00,9,       2.90,2,   3.5544,3,    34.7351,2
33RO20150410,       P16N,      22,          1,          9,          9,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  1601.3,   2.8305,  34.6048,2,  34.6046,2,    111.8,2,   112.6,2,  115.80,2,   37.90,2,    0.00,2,    2.70,4,   0.037,3,   0.021,3,   0.024,2,  2316.7,2,  2388.7,2,   7.5118,2,    25.01,   0.008,2,   0.002,  -999.0,9, -999.00,9,       2.60,2,   2.8306,2,    34.7678,2
33RO20150410,       P16N,      22,          1,          8,          8,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  1999.8,   2.2785,  34.6375,2,  34.6382,2,    120.2,2,   120.9,2,  130.10,2,   37.50,2,    0.01,2,    2.70,4,  -0.005,2,  -0.002,2,   0.000,2,  2329.6,2,  2405.8,2,   7.5270,2,    25.01,   0.010,2,   0.001,  -999.0,9, -999.00,9,       2.44,2,   2.2784,2,    34.8016,2
33RO20150410,       P16N,      22,          1,          7,          7,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  2400.6,   1.9482,  34.6597,2,  34.6614,2,    128.9,2,   129.3,2,  137.40,2,   36.90,2,    0.00,2,    2.67,4,   0.000,2,  -0.001,2,   0.000,2,  2334.2,2,  2416.3,2,   7.5442,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.27,2,   1.9482,2,    34.8249,6
33RO20150410,       P16N,      22,          1,          6,          6,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  2799.8,   1.7564,  34.6730,2,  34.6724,2,    139.0,2,   138.9,2,  141.90,2,   36.30,2,    0.00,2,    2.63,4,  -0.004,2,  -0.002,2,   0.000,2,  2327.5,2,  2421.0,2,   7.5618,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.15,2,   1.7568,2,    34.8359,2
33RO20150410,       P16N,      22,          1,          5,          5,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  3200.7,   1.5929,  34.6817,2,  34.6805,2,    150.8,2,   150.9,2,  140.50,2,   35.50,2,    0.00,2,    2.56,4,  -0.002,2,  -0.002,2,   0.000,2,  2321.4,2,  2419.4,2,   7.5789,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.07,2,   1.5930,2,    34.8440,2
33RO20150410,       P16N,      22,          1,          4,          4,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  3600.5,   1.5050,  34.6882,2,  34.6873,2,    160.6,2,   160.3,2,  138.00,6,   35.00,6,    0.01,6,    2.51,4,   0.002,2,   0.000,2,   0.000,2,  2315.8,2,  2416.6,2,   7.5913,6,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.01,2,   1.5051,2,    34.8508,2
33RO20150410,       P16N,      22,          1,          3,          3,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  4100.9,   1.4157,  34.6947,2,  34.6930,2,    170.6,2,   170.7,2,  134.90,6,   34.40,6,    0.00,6,    2.45,4,   0.074,3,   0.093,4,   3.995,4,  2304.2,2,  2408.4,2,   7.5987,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,       1.96,4,   1.4159,2,    34.8566,2
33RO20150410,       P16N,      22,          1,          2,          2,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  4600.5,   1.3442,  34.7006,2,  34.6990,2,    183.3,2,   183.7,2,  128.40,6,   33.40,6,    0.01,6,    2.38,4,  -0.002,2,   0.000,2,   0.000,2,  2289.5,2,  2393.7,6,   7.6029,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       1.90,2,   1.3443,2,    34.8626,2
33RO20150410,       P16N,      22,          1,          1,          1,2,20150417,       1058,    -5.9991,  -151.0013,       5166,  5156.9,   1.3680,  34.7021,2,  34.7104,4,    189.8,2,   188.4,2,  125.60,6,   33.10,6,    0.01,6,    2.34,4,   0.010,2,   0.004,6,   0.000,6,  2284.2,6,  2388.7,2,   7.6065,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,       1.86,2,   1.3676,2,    34.8741,3
33RO20150410,       P16N,      23,          1,         24,         24,2,20150417,       1704,    -5.7001,  -151.0010,       5063,    14.9,  28.6638,  35.3903,2,  35.3916,2,    197.0,2,   197.4,2,    1.80,2,    4.00,2,    0.09,2,    0.39,4,-999.000,9,-999.000,9,-999.000,9,  2016.9,6,  2328.7,2,   8.0514,6,    25.01,-999.000,9,-999.000,    67.3,2,    8.70,2,     -999.0,9,  28.6626,2,    35.5585,2
33RO20150410,       P16N,      23,          1,         23,         23,2,20150417,       1704,    -5.7001,  -151.0010,       5063,    33.7,  28.7060,  35.4532,2,  35.4519,2,    197.6,2,   196.5,2,    1.70,2,    3.90,2,    0.09,2,    0.39,4,-999.000,9,-999.000,9,-999.000,9,  2017.2,2,  2332.4,2,   8.0534,2,    25.00,-999.000,9,-999.000,    65.2,2,    9.40,2,     -999.0,9,  28.7044,2,    35.6191,2
33RO20150410,       P16N,      23,          1,         22,         22,2,20150417,       1704,    -5.7001,  -151.0010,       5063,    58.4,  28.6461,  35.4634,2,  35.4656,2,    197.3,2,   197.5,2,    1.70,2,    3.80,2,    0.09,2,    0.40,4,-999.000,9,-999.000,9,-999.000,9,  2017.1,2,  2334.0,2,   8.0546,6,    25.01,-999.000,9,-999.000,    67.3,2,    8.80,2,     -999.0,9,  28.6447,2,    35.6329,2
33RO20150410,       P16N,      23,          1,         21,         21,2,20150417,       1704,    -5.7001,  -151.0010,       5063,    82.5,  28.6842,  35.6395,2,  35.6836,2,    194.7,2,   193.3,2,    1.50,2,    2.30,2,    0.08,2,    0.34,4,-999.000,9,-999.000,9,-999.000,9,  2017.3,2,  2349.6,2,   8.0787,2,    24.99,-999.000,9,-999.000,    66.5,2,    7.30,2,     -999.0,9,  28.6855,2,    35.8518,2
33RO20150410,       P16N,      23,          1,         20,         20,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   117.7,  26.5501,  35.7741,2,  35.8373,2,    171.9,2,   171.2,2,    2.00,2,    4.90,2,    1.73,2,    0.59,4,-999.000,9,-999.000,9,-999.000,9,  2063.4,2,  2358.3,6,   8.0115,2,    25.00,-999.000,9,-999.000,    60.3,2,   10.40,2,     -999.0,9,  26.5523,2,    36.0063,2
33RO20150410,       P16N,      23,          1,         19,         19,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   175.6,  21.1614,  35.9060,2,  35.9038,2,    163.0,2,   163.1,2,    1.40,2,    6.20,2,    0.05,2,    0.61,4,-999.000,9,-999.000,9,-999.000,9,  2122.2,2,  2367.1,2,   7.9200,2,    25.00,-999.000,9,-999.000,    57.1,2,    9.50,2,     -999.0,9,  21.1551,2,    36.0731,2
33RO20150410,       P16N,      23,          1,         18,         18,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   250.2,  12.9784,  34.9051,2,  34.9007,2,     19.5,2,    19.6,2,   18.60,2,   27.00,2,    0.01,2,    2.09,4,-999.000,9,-999.000,9,-999.000,9,  2244.0,2,  2301.3,2,   7.4788,2,    25.00,-999.000,9,-999.000,    48.8,2,   30.50,2,     -999.0,9,  12.9847,2,    35.0653,2
33RO20150410,       P16N,      23,          1,         17,         17,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   333.2,  10.8872,  34.8024,2,  34.8009,2,     16.5,2,    18.3,2,   27.50,2,   32.60,2,    0.01,2,    2.23,4,-999.000,9,-999.000,9,-999.000,9,  2257.7,2,  2302.3,2,   7.4448,3,    25.00,-999.000,9,-999.000,    42.6,2, -999.00,9,     -999.0,9,  10.8880,2,    34.9650,2
33RO20150410,       P16N,      23,          1,         16,         16,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   431.5,   9.2186,  34.6924,2,  34.6883,2,     40.6,2,    43.0,2,   31.10,2,   34.50,2,    0.01,2,    2.26,4,-999.000,9,-999.000,9,-999.000,9,  2251.9,6,  2302.7,2,   7.4583,2,    24.99,-999.000,9,-999.000,    44.9,2, -999.00,9,     -999.0,9,   9.2169,2,    34.8518,2
33RO20150410,       P16N,      23,          1,         15,         15,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   550.4,   7.5273,  34.5950,2,  34.5934,2,     56.0,2,    58.8,2,   38.90,2,   37.00,2,    0.01,2,    2.39,4,-999.000,9,-999.000,9,-999.000,9,  2257.9,2,  2307.8,2,   7.4568,6,    25.02,-999.000,9,-999.000,    42.9,2, -999.00,9,     -999.0,9,   7.5378,2,    34.7565,2
33RO20150410,       P16N,      23,          1,         14,         14,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   744.6,   5.7540,  34.5467,2,  34.5464,2,     57.1,2,    56.4,2,   60.30,2,   40.70,2,    0.01,2,    2.70,4,-999.000,9,-999.000,9,-999.000,9,  2285.2,2,  2325.7,2,   7.4253,2,    25.00,-999.000,9,-999.000,    41.0,2, -999.00,9,     -999.0,9,   5.7550,2,    34.7093,2
33RO20150410,       P16N,      23,          1,         13,         13,2,20150417,       1704,    -5.7001,  -151.0010,       5063,   849.5,   5.0918,  34.5396,2,  34.5395,2,     75.5,2,    74.0,2,   69.00,2,   39.50,2,    0.04,2,    2.67,4,-999.000,9,-999.000,9,-999.000,9,  2286.6,2,  2336.6,2,   7.4550,2,    25.02,-999.000,9,-999.000,    41.3,2, -999.00,9,     -999.0,9,   5.0941,2,    34.7024,2
33RO20150410,       P16N,      23,          1,         12,         12,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  1000.5,   4.3881,  34.5459,2,  34.5456,2,     92.2,2,    92.1,2,   80.40,2,   38.60,2,    0.01,2,    2.64,4,-999.000,9,-999.000,9,-999.000,9,  2290.6,2,  2349.6,2,   7.4801,2,    25.01,-999.000,9,-999.000,    38.4,2, -999.00,9,     -999.0,9,   4.3885,2,    34.7085,6
33RO20150410,       P16N,      23,          1,         11,         11,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  1166.9,   3.7313,  34.5659,2,  34.5658,2,    100.0,2,   100.7,2,   95.50,2,   38.10,2,    0.01,2,    2.66,4,-999.000,9,-999.000,9,-999.000,9,  2303.3,2,  2366.0,2,   7.4937,2,    25.01,-999.000,9,-999.000,    37.8,2, -999.00,9,     -999.0,9,   3.7315,2,    34.7288,2
33RO20150410,       P16N,      23,          1,         10,         10,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  1400.0,   3.1092,  34.5910,2,  34.5908,2,    108.4,2,   108.9,2,  109.10,2,   37.80,2,    0.00,2,    2.67,4,-999.000,9,-999.000,9,-999.000,9,  2314.2,2,  2381.4,2,   7.5059,2,    25.01,-999.000,9,-999.000,    37.7,2, -999.00,9,     -999.0,9,   3.1084,2,    34.7539,2
33RO20150410,       P16N,      23,          1,          9,          9,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  1732.3,   2.5619,  34.6201,2,  34.6187,2,    115.0,2,   116.3,2,  122.70,2,   37.40,2,    0.01,2,    2.66,4,-999.000,9,-999.000,9,-999.000,9,  2323.7,2,  2397.2,2,   7.5189,2,    25.02,-999.000,9,-999.000,    36.1,2, -999.00,9,     -999.0,9,   2.5628,2,    34.7819,2
33RO20150410,       P16N,      23,          1,          8,          8,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  2132.3,   2.1474,  34.6462,2,  34.6462,2,    123.5,2,   124.0,2,  132.90,2,   36.90,2,    0.01,2,    2.65,4,-999.000,9,-999.000,9,-999.000,9,  2329.6,2,  2410.5,2,   7.5340,2,    25.00,-999.000,9,-999.000,    36.4,2, -999.00,9,     -999.0,9,   2.1473,2,    34.8096,6
33RO20150410,       P16N,      23,          1,          7,          7,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  2534.0,   1.8662,  34.6652,2,  34.6651,2,    133.6,2,   135.6,2,  138.40,2,   36.40,2,    0.02,2,    2.61,4,-999.000,9,-999.000,9,-999.000,9,  2330.5,2,  2418.3,2,   7.5527,6,    25.01,-999.000,9,-999.000,    37.9,2, -999.00,9,     -999.0,9,   1.8660,2,    34.8286,2
33RO20150410,       P16N,      23,          1,          6,          6,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  2932.5,   1.7049,  34.6764,2,  34.6749,2,    142.7,2,   143.3,2,  140.70,2,   35.90,2,    0.01,2,    2.58,4,-999.000,9,-999.000,9,-999.000,9,  2328.3,2,  2420.1,2,   7.5684,2,    25.01,-999.000,9,-999.000,    39.9,2, -999.00,9,     -999.0,9,   1.7048,2,    34.8384,2
33RO20150410,       P16N,      23,          1,          5,          5,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  3333.6,   1.5700,  34.6836,2,  34.6821,2,    153.0,2,   152.6,2,  139.60,2,   35.20,2,    0.02,2,    2.52,4,-999.000,9,-999.000,9,-999.000,9,  2320.0,2,  2417.6,2,   7.5814,2,    25.00,-999.000,9,-999.000,    38.2,2, -999.00,9,     -999.0,9,   1.5701,2,    34.8457,2
33RO20150410,       P16N,      23,          1,          4,          4,2,20150417,       1704,    -5.7001,  -151.0010,       5063,  3734.1,   1.4809,  34.6896,2,  34.6890,2,    160.7,2,   161.1,2,  138.80,2,   34.70,2,    0.00,2,    2.49,4,-999.000,9,-999.000,9,-999.000,9,  2314.9,2,  2418.4,2,   7.5904,6,    25.01,-999.000,9,-999.000,    38.8,2, -999.00,9,     -999.0,9,   1.4813,2,    34.8526,2
