BOTTLE,20170412CCHSIORJL
# Merged parameters: CH3Cl, CH3Cl_FLAG, CH3Br, CH3Br_FLAG, CH3I, CH3I_FLAG
# Merged parameters from A16S_MeX_HY1.csv (Submitted by Shari Yvon Lewis on 20080714)
# Merged parameters: HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# Merged parameters from LDEO_NGL_CliVarHeNe4CCHDO_A16S.xlsx (Submitted by R.Newton on 20150411)
# Merged parameters: TRITUM, TRITUM_FLAG_W, TRITER
# Merged parameters from LDEO_NGL_CliVarTritium4CCHDO_A16S.xlsx (Submitted by R.Newton on 20150413)
# Change CH3Cl to CH3L
# 20110831CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb 
#original files copied from HTML directory: 2011-08-31
#original HYD file: /data/co2clivar/atlantic/a16/a16s_2005a/original/2011.08.25_carbon_cberys/original_hy1.csv  2011-08-31
#BOTTLE,20100913CCHDOSIOCBG
#code:copy_exchange_bot.rb (J. Fields)
#citations added by A. Barna
#BOTTLE,20091030CCHDOSIOJCF
# code : Justin Fields merge_exchange.rb
#| PARAMETER/PROGRAM    Institution     Principal Investigator
#| ------------------------------------------------------------------
#| CTD                  PMEL/AOML       Greg Johnson/Molly Baringer
#| Salinity             PMEL            Greg Johnson
#| CFCs                 UW/PMEL         Mark Warner/John Bullister
#| HCFCs                TAMU            Shari Yvon-Lewis
#| DIC                  AOML/PMEL       Rik Wanninkhof/Dick Feely
#| Discrete pCO2        AOML            Rik Wanninkhof
#| Dissolved O2         RSMAS-U. Miami  Chris Langdon
#| Nutrients            UW/AOML         Calvin Mordy/Jia-Zhong Zhang
#| Helium/Tritium       LDEO            Peter Schlosser
#| CO2-Alkalinity       RSMAS-U. Miami  Frank Millero
#| CO2-pH               RSMAS-U. Miami  Frank Millero
#| DOC                  RSMAS-U. Miami  Dennis Hansell
#| CDOM                 UCSB            Norm Nelson/Craig Carlson
#| Underway pCO2        AOML            Rik Wanninkhof
#| 13C/14C              WHOI            Ann McNichol
#| ADCP/LADCP           U. Hawaii/LDEO  Eric Firing/Andreas Thurnherr
#| Aerosols             CWU             Anne Johansen
#| SAMI/CO2             U. Montana      Mike DeGrandpre
#| CO2 System Develop.  USF             Robert Byrne
#|
#| Following American Geophysical Union recommendations,
#| the data should be cited as: data provider(s), cruise name
#| or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic
#| Data Office, La Jolla, CA USA," and data file date. For further
#| information", please contact one of the parties listed above or
#| cchdo@ucsd.edu. Users are also requested to acknowledge the
#| NSF/NOAA-funded U.S. Repeat Hydrography Program in publications
#| resulting from their use.
#
 33RO200501,       A16S,      19,          1,         28,         28,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   190.6,   1.5741,  34.3250,2,  34.3244,2,    221.2,2,   223.1,2,   61.93,2,   33.99,2,    0.11,2,    2.29,2,-999.000,9,-999.000,9,-999.000,9,  2229.2,2,  2312.5,2,  -999.0,9,   20.00,   7.5758,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   39.39,2,  190.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.5647,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         27,         27,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   216.5,   1.5474,  34.3625,2,  34.3609,2,    215.1,2,   218.9,2,   65.99,2,   34.12,2,    0.12,2,    2.30,2,   2.512,2,   1.320,2,   0.209,2,  2239.0,2,  2316.5,2,  -999.0,9,   20.00,   7.5771,2,    25.00,   0.043,2,    0.03,   1.901,2,   3.770,2,    0.66,2,  -123.2,2,     3.1,   8.243,2,   0.007,   2.615,3,   39.34,2,  216.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.5367,      0.001,   0.214,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         26,         26,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   241.6,   1.5604,  34.3994,2,  34.4003,2,    216.6,2,   211.5,2,   69.82,2,   34.43,2,    0.06,2,    2.32,2,-999.000,9,-999.000,9,-999.000,9,  2241.6,2,  2321.6,2,  -999.0,9,   20.00,   7.5719,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9,   39.83,2,  241.60,   0.0890,2,   0.0610,2,   0.0320,2,   0.0220,2,   0.0183,2,   0.0199,2,   1.5483,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         25,         25,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   276.0,   1.8222,  34.4590,2,  34.4588,2,    197.2,2,   196.3,2,   73.04,2,   34.67,2,    0.04,2,    2.33,2,   1.644,6,   0.855,6,   0.131,6,  2246.5,2,  2322.6,2,  -999.0,9,   20.00,   7.5738,2,    25.00,   0.057,2,    0.01,   1.909,2,   5.110,2,    0.57,2,  -137.8,2,     2.5,   8.170,2,   0.007,   1.817,3,   39.68,2,  276.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.8077,      0.001,   0.227,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         24,         24,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   326.2,   1.8163,  34.5073,2,  34.5069,2,    194.5,2,   191.2,2,   77.16,2,   34.58,2,    0.03,2,    2.33,2,   1.367,2,   0.715,2,   0.102,2,  2251.2,2,  2327.7,2,  -999.0,9,   20.00,   7.5758,2,    25.00,-999.000,9, -999.00,   1.902,2,   6.766,2,    0.54,2,  -141.2,2,     2.6,   8.167,2,   0.007,   1.508,3,   39.96,2,  326.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.7990,      0.001,   0.218,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         23,         23,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   375.9,   1.8246,  34.5364,2,  34.5341,2,    187.5,2,   188.3,2,   79.38,2,   34.39,2,    0.02,2,    2.33,2,   1.204,2,   0.625,2,   0.096,2,  2253.1,2,  2332.1,2,  -999.0,9,   20.00,   7.5713,2,    25.00,   0.050,2,    0.02,-999.000,9,-999.000,9,    0.50,2,  -141.0,2,     2.6,-999.000,9,-999.000,   1.438,3,   39.81,2,  375.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.8045,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         22,         22,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   427.1,   1.8993,  34.5770,2,  34.5851,2,    175.7,2,   180.6,2,   82.11,2,   34.11,2,    0.02,2,    2.29,2,   0.816,2,   0.420,2,   0.060,2,  2257.3,2,  2333.8,2,  -999.0,9,   20.00,   7.5648,2,    25.00,   0.001,2,    0.01,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   1.006,3,   39.92,2,  427.10,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.8760,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         21,         21,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   472.3,   2.0492,  34.6193,2,  34.6189,2,    176.2,2,   175.1,2,   84.62,2,   33.85,2,    0.02,2,    2.28,2,   0.495,2,   0.250,2,   0.028,2,  2259.2,2,  2348.1,4,  -999.0,9,   20.00,   7.5709,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,    0.50,2,  -150.6,2,     2.9,-999.000,9,-999.000,   0.626,3,   39.68,2,  472.30,   0.1330,2,   0.0940,2,   0.0500,2,   0.0350,2,   0.0150,2,   0.0169,2,   2.0227,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         20,         20,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   527.4,   2.0352,  34.6378,2,  34.6360,2,    177.6,2,   175.1,2,   86.68,2,   33.69,2,    0.02,2,    2.25,2,   0.410,2,   0.219,2,   0.021,2,  2259.8,2,  -999.0,5,  -999.0,9,   20.00,   7.5730,2,    25.00,   0.001,2,    0.02,   1.919,2,   9.690,2,   -9.00,9,  -999.0,9,    -9.0,   8.339,2,   0.007,   0.555,3,   39.93,2,  527.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.0053,      0.001,   0.227,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         19,         19,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   576.0,   1.8581,  34.6370,2,  34.6374,2,    180.8,2,   180.6,2,   84.84,2,   33.46,2,    0.01,2,    2.25,2,   0.579,2,   0.308,2,   0.043,2,  2259.7,2,  2344.1,2,  -999.0,9,   20.00,   7.5736,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,    0.54,2,  -150.3,2,     2.8,-999.000,9,-999.000,   0.749,3,   39.57,2,  576.00,   0.1770,2,   0.1330,2,   0.0680,2,   0.0460,2,   0.0149,2,   0.0161,2,   1.8260,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         18,         18,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   651.4,   1.7631,  34.6547,2,  34.6559,2,    185.2,2,   182.8,2,   87.35,2,   33.17,2,    0.01,2,    2.23,2,   0.538,2,   0.279,2,   0.032,2,  2259.9,2,  2346.8,2,  -999.0,9,   20.00,   7.5827,2,    25.00,-999.000,9, -999.00,   1.928,2,   9.970,2,    0.52,2,  -153.3,2,     2.3,   8.319,2,   0.007,   0.664,3,   39.50,2,  651.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.7269,      0.001,   0.232,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         17,         17,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   751.6,   1.7685,  34.6785,2,  34.6773,2,    182.9,2,   182.8,2,   89.81,2,   32.84,2,    0.01,2,    2.22,2,   0.418,2,   0.247,2,   0.035,2,  2259.9,2,  2351.5,2,  -999.0,9,   20.00,   7.5841,2,    25.00,   0.001,2,    0.00,   1.914,2,   9.710,2,    0.51,2,  -153.2,2,     2.8,   8.276,2,   0.007,   0.512,3,   39.73,2,  751.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.7261,      0.001,   0.240,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         16,         16,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   851.0,   1.5459,  34.6791,2,  34.6780,2,    190.2,2,   190.2,2,   92.01,2,   32.48,2,    0.01,2,    2.21,2,   0.559,2,   0.305,2,   0.043,2,  2259.2,2,  -999.0,5,  -999.0,9,   20.00,   7.6037,2,    25.00,-999.000,9, -999.00,   1.925,2,   9.038,2,   -9.00,9,  -999.0,9,    -9.0,   8.316,2,   0.007,   0.685,3, -999.00,9,  851.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.4987,      0.001,   0.262,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         15,         15,2,20050121,       1149,   -52.9965,   -35.8480,       3509,   950.5,   1.4005,  34.6830,2,  34.6815,2,    192.1,2,   195.2,2,   94.47,2,   32.27,2,    0.01,2,    2.20,2,   0.605,2,   0.315,2,   0.040,2,  2258.5,6,  2353.3,2,  -999.0,9,   20.00,   7.6019,2,    25.00,-999.000,9, -999.00,   1.879,3,   9.243,2,    0.52,2,  -161.2,2,     2.8,   7.911,2,   0.007,   0.000,3,   39.34,2,  950.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.3481,      0.001,   0.236,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         14,         14,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  1056.1,   1.3149,  34.6883,2,  34.6880,2,    195.8,2,   197.7,2,   97.26,2,   32.23,2,    0.00,2,    2.19,2,   0.589,2,   0.312,2,   0.046,2,  2257.9,2,  2354.7,6,  -999.0,9,   20.00,   7.6041,6,    25.00,   0.001,2,    0.00,   1.929,2,   8.650,2,   -9.00,9,  -999.0,9,    -9.0,   8.352,2,   0.007,   0.668,3, -999.00,9, 1056.10,   0.1620,2,   0.1200,2,   0.0600,2,   0.0400,2,   0.0159,2,   0.0171,2,   1.2564,      0.001,   0.254,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         13,         13,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  1149.9,   1.2290,  34.6956,2,  34.6949,2,    197.6,2,   199.3,2,  100.93,2,   32.12,2,    0.00,2,    2.19,2,   0.507,2,   0.273,2,   0.043,2,  2259.0,2,  2356.0,2,  -999.0,9,   20.00,   7.6025,2,    25.00,   0.001,2,    0.00,-999.000,9,-999.000,9,    0.55,2,  -161.7,2,     2.6,-999.000,9,-999.000,   0.579,3,   39.33,2, 1149.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.1653,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         12,         12,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  1351.5,   1.0561,  34.6985,2,  34.6991,2,    200.6,2,   202.4,2,  106.01,2,   32.08,2,    0.00,2,    2.19,2,   0.455,2,   0.256,2,   0.024,2,  2259.4,2,  2357.4,2,  -999.0,9,   20.00,   7.6080,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,    0.51,2,  -157.8,2,     2.8,-999.000,9,-999.000,   0.494,3, -999.00,9, 1351.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.9808,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         11,         11,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  1551.5,   0.8731,  34.6958,2,  34.6962,2,    203.8,2,   206.0,2,  109.96,2,   32.13,2,    0.00,2,    2.20,2,   0.461,2,   0.246,2,   0.037,2,  2259.1,2,  2358.1,2,  -999.0,9,   20.00,   7.6065,2,    25.00,   0.001,2,    0.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.543,3,   39.42,2, 1551.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.7862,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,         10,         10,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  1750.8,   0.7528,  34.6966,2,  34.7033,3,    206.3,2,   219.9,3,  113.67,2,   32.15,2,    0.00,2,    2.22,2,   0.393,2,   0.203,2,   0.014,2,  2260.0,2,  2359.1,2,  -999.0,9,   20.00,   7.6138,2,    25.00,   0.028,2,    0.01,   1.937,2,   9.350,2,   -9.00,9,  -999.0,9,    -9.0,   8.497,2,   0.007,   0.440,3, -999.00,9, 1750.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.6535,      0.001,   0.234,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          9,          9,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  1951.3,   0.6602,  34.6928,2,  34.6919,2,    208.6,2,   210.2,2,  115.06,2,   32.10,2,    0.00,2,    2.22,2,   0.454,2,   0.236,2,   0.029,2,  2259.7,2,  2356.9,2,  -999.0,9,   20.00,   7.6109,2,    25.00,   0.001,2,    0.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.539,3,   39.60,2, 1951.30,   0.1420,2,   0.1020,2,   0.0540,2,   0.0390,2,   0.0143,2,   0.0161,2,   0.5477,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          8,          8,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  2148.1,   0.6151,  34.6907,2,  34.6931,3,    210.1,2,   214.6,2,  116.28,2,   32.16,2,    0.00,2,    2.23,2,   0.477,2,   0.250,2,   0.030,2,  2260.1,2,  2355.7,2,  -999.0,9,   20.00,   7.6158,2,    25.00,   0.026,2,    0.00,   1.956,3,   7.940,2,   -9.00,9,  -999.0,9,    -9.0,   8.515,2,   0.007,   0.554,3, -999.00,9, 2148.10,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.4886,      0.001,   0.219,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          7,          7,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  2351.3,   0.5411,  34.6878,2,  34.6912,3,    212.2,2,   213.3,2,  117.95,2,   32.32,2,    0.00,2,    2.24,2,   0.508,2,   0.255,2,   0.033,2,  2259.8,2,  2355.4,2,  -999.0,9,   20.00,   7.6160,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.563,3,   39.34,2, 2351.30,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.4000,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          6,          6,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  2551.8,   0.4832,  34.6859,2,  34.6843,2,    213.8,2,   214.3,2,  118.64,6,   32.21,6,    0.00,6,    2.25,6,   0.504,2,   0.260,2,   0.032,2,  2259.7,2,  2358.9,2,  -999.0,5,   20.00,   7.6056,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.578,3, -999.00,9, 2551.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.3271,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          5,          5,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  2751.6,   0.4092,  34.6817,2,  34.6806,2,    216.3,2,   216.7,2,  119.25,6,   32.31,6,    0.00,6,    2.25,6,   0.572,2,   0.296,2,   0.029,2,  2258.3,2,  2357.4,2,  -999.0,5,   20.00,   7.6067,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.631,3,   39.65,2, 2751.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.2380,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          4,          4,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  2945.5,   0.3123,  34.6780,2,  34.6770,2,    219.1,2,   219.6,2,  120.43,6,   32.24,6,    0.00,6,    2.26,6,   0.595,2,   0.294,2,   0.033,2,  2258.6,2,  2355.2,2,  -999.0,5,   20.00,   7.6046,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.636,3, -999.00,9, 2945.50,   0.1650,2,   0.1270,2,   0.0610,2,   0.0410,2,   0.0162,2,   0.0170,2,   0.1266,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          3,          3,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  3150.9,   0.2363,  34.6747,2,  34.6729,2,    221.5,2,   221.7,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,   0.607,6,   0.301,6,   0.030,6,  2258.5,2,  2354.8,2,  -999.0,5,   20.00,   7.6086,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.670,3,   39.03,2, 3150.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.0344,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          2,          2,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  3350.6,   0.1952,  34.6737,2,  34.6761,3,    222.7,2,   222.8,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,   0.539,2,   0.269,2,   0.022,2,  2259.4,2,  2357.1,2,  -999.0,9,   20.00,   7.6113,6,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,4, -999.00,9, 3350.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -0.0238,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      19,          1,          1,          1,2,20050121,       1149,   -52.9965,   -35.8480,       3509,  3564.8,   0.0745,  34.6695,2,  34.6690,2,    225.4,2,   225.2,2,  129.88,6,   32.36,6,    0.01,6,    2.29,6,   0.521,2,   0.262,2,   0.024,2,  2260.8,6,  2358.5,2,  -999.0,9,   20.00,   7.6214,2,    25.00,   0.046,2,    0.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.665,3,   38.50,2, 3564.80,   0.1970,2,   0.1530,2,   0.0740,2,   0.0480,2,   0.0162,3,   0.0168,3,  -0.1613,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      20,          1,         36,         36,2,20050121,       1834,   -52.5008,   -35.5503,       3699,     3.3,   4.3530,  33.8340,2,  33.8468,2,    406.9,2,   343.9,2,    1.37,2,   17.20,2,    0.31,2,    0.53,2,   5.696,2,   3.139,2,   0.508,2,  2097.2,2,  2294.1,6,  -999.0,9,   20.00,   7.8521,6,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   6.166,4, -999.00,9,    3.30,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.3528,     -999.0,-999.000,     65.030,          2,      1.371,          2,   0.835,          2
 33RO200501,       A16S,      20,          1,         35,         35,2,20050121,       1834,   -52.5008,   -35.5503,       3699,    20.5,   3.3730,  33.8402,2,  33.8415,2,    353.1,2,   358.4,2,    1.27,2,   17.14,2,    0.29,2,    0.84,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   20.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.3717,     -999.0,-999.000,     64.257,          2,      1.439,          2,   0.860,          2
 33RO200501,       A16S,      20,          1,         34,         34,2,20050121,       1834,   -52.5008,   -35.5503,       3699,    41.0,   2.8895,  33.8386,2,  33.8404,2,    336.4,2,   337.4,2,    5.36,2,   19.11,2,    0.25,2,    1.20,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   41.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.8871,     -999.0,-999.000,     52.173,          2,      0.788,          2,   0.833,          2
 33RO200501,       A16S,      20,          1,         33,         33,2,20050121,       1834,   -52.5008,   -35.5503,       3699,    61.0,   2.7891,  33.8495,2,  33.8523,2,    337.2,2,   333.5,2,    9.03,2,   20.01,2,    0.25,2,    1.34,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   61.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.7856,     -999.0,-999.000,     45.396,          2,      0.625,          2,   0.743,          2
 33RO200501,       A16S,      20,          1,         32,         32,2,20050121,       1834,   -52.5008,   -35.5503,       3699,    80.9,   1.0584,  33.9081,2,  33.9106,2,    319.4,2,   318.9,2,   27.42,2,   25.13,2,    0.22,2,    1.81,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   80.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.0549,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      20,          1,         31,         31,2,20050121,       1834,   -52.5008,   -35.5503,       3699,   100.8,   0.8908,  33.9801,2,  33.9798,2,    320.5,2,   323.2,2,   31.54,2,   25.38,2,    0.22,2,    1.76,2,   6.080,2,   3.268,2,   0.547,2,  2166.0,2,  2296.1,2,  -999.0,9,   20.00,   7.7096,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   6.236,4, -999.00,9,  100.80,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.8866,     -999.0,-999.000,     18.846,          2,      0.229,          2,   0.267,          2
